eventIdx,clusterIdx,avgWire,superlayer,trkIds
968,6,51.2000,4,-1
968,7,54.0000,5,-1
968,8,53.0000,6,-1
968,9,81.0000,6,-1
969,1,63.4000,1,-1
969,2,83.0000,5,-1
969,3,81.5000,6,-1
970,1,38.7500,1,-1
970,2,49.0000,1,-1
970,3,45.2500,4,-1
970,4,34.5000,5,-1
970,5,60.0000,5,-1
970,6,57.5000,5,-1
970,7,37.6250,6,-1
970,8,42.4000,6,-1
970,9,42.0000,6,-1
970,10,58.2000,6,-1
971,1,27.4000,3,-1
971,2,77.7143,3,-1
971,3,29.3333,4,-1
971,4,70.8333,4,-1
971,5,15.5000,5,-1
971,6,45.6667,5,-1
971,7,62.0000,5,-1
971,8,13.8000,6,-1
971,9,47.2000,6,-1
971,10,56.0000,6,-1
972,1,74.5000,1,-1
972,2,72.0000,2,-1
972,3,86.3333,2,-1
972,4,71.6667,3,-1
972,5,69.0000,4,-1
972,6,71.5000,5,-1
972,7,74.2500,5,-1
972,8,68.6667,6,-1
973,1,3.5000,1,-1
973,2,4.1667,2,-1
973,3,12.0000,3,-1
973,4,17.2000,4,-1
973,5,50.8889,5,-1
973,6,56.1667,6,-1
974,1,36.4000,1,1
974,2,33.1667,2,1
974,3,37.5000,3,1
974,4,35.0000,4,1
974,5,47.6000,5,1
974,6,45.0000,6,1
975,1,20.0000,1,-1
975,2,20.1250,2,-1
975,3,22.0000,3,-1
975,4,21.7500,4,-1
975,5,62.8000,4,-1
975,6,32.6000,5,-1
975,7,32.0000,6,-1
976,1,3.6667,1,1
976,2,55.5000,1,-1
976,3,3.8333,2,1
976,4,51.4000,2,-1
976,5,5.5000,3,1
976,6,54.8333,3,-1
976,7,6.3333,4,1
976,8,51.6667,4,-1
976,9,15.0000,5,1
976,10,63.0000,5,-1
976,11,16.0000,6,1
976,12,59.1000,6,-1
977,1,79.0000,1,1
977,2,79.4000,2,1
977,3,70.2000,3,1
977,4,68.8333,4,1
977,5,55.0000,5,1
977,6,53.5000,6,1
978,1,27.8000,5,-1
978,2,29.5000,6,-1
979,1,43.1429,3,-1
979,2,49.5000,4,-1
979,3,66.6000,5,-1
979,4,72.0000,6,-1
980,1,44.2000,5,-1
981,1,41.0000,5,-1
981,2,84.5000,5,-1
981,3,40.0000,6,-1
981,4,89.2000,6,-1
982,1,34.6667,1,-1
982,2,43.6667,1,-1
982,3,23.0000,2,-1
982,4,35.0000,2,-1
982,5,46.5000,2,-1
982,6,23.3333,3,-1
982,7,29.5000,4,-1
982,8,84.1667,4,-1
982,9,43.1429,5,-1
982,10,50.1429,6,-1
983,1,7.8571,1,1
983,2,47.0000,1,2
983,3,8.6000,2,1
983,4,44.0000,2,2
983,5,9.5000,3,1
983,6,41.0000,3,2
983,7,11.0000,4,1
983,8,36.1667,4,2
983,9,19.5000,5,1
983,10,25.5000,5,2
983,11,20.8750,6,1
984,1,28.8333,1,-1
984,2,29.6250,2,-1
984,3,36.6667,3,-1
984,4,41.1429,4,-1
984,5,68.0000,5,-1
984,6,41.0000,6,-1
984,7,73.0000,6,-1
985,1,74.5000,4,-1
985,2,89.1429,5,-1
986,1,34.4444,6,-1
987,1,39.8333,1,1
987,2,36.8333,2,1
987,3,41.0000,3,1
987,4,39.1667,4,1
987,5,53.8571,5,1
987,6,51.8333,6,1
987,7,49.4000,6,-1
987,8,65.5000,6,-1
988,1,65.4286,1,-1
988,2,62.5000,2,-1
988,3,64.7500,3,-1
988,4,63.0000,4,-1
988,5,75.1667,5,-1
988,6,73.3333,6,-1
989,1,10.0000,1,-1
989,2,11.1250,2,-1
989,3,13.0000,3,-1
989,4,15.0000,4,-1
989,5,23.6000,5,-1
989,6,25.3333,6,-1
990,1,24.0000,1,-1
990,2,4.6000,2,-1
990,3,20.6667,2,-1
990,4,7.0000,3,-1
990,5,10.0000,4,-1
990,6,20.5000,5,-1
990,7,18.3333,6,-1
990,8,23.4286,6,-1
991,1,48.1429,3,-1
991,2,45.8333,4,-1
991,3,37.4286,5,-1
991,4,62.5000,5,-1
991,5,35.5000,6,-1
991,6,65.6667,6,-1
992,1,30.3000,1,-1
992,2,29.1667,2,-1
992,3,30.5000,3,-1
992,4,30.4000,4,-1
992,5,38.5000,5,-1
992,6,38.0000,6,-1
993,1,15.2857,1,1
993,2,16.3333,2,1
993,3,16.6667,3,1
993,4,18.1667,4,1
993,5,25.4000,5,1
993,6,1.5000,6,-1
993,7,27.0000,6,1
994,1,37.0000,1,-1
994,2,46.3333,2,-1
994,3,37.6000,3,-1
994,4,39.5000,4,-1
995,1,48.7500,5,-1
995,2,53.0000,6,-1
996,1,62.0000,6,-1
997,1,12.8000,6,-1
998,1,48.8571,1,-1
998,2,57.8571,2,-1
998,3,43.0000,3,-1
998,4,48.2857,4,-1
998,5,39.6000,5,-1
998,6,43.4000,6,-1
999,1,52.0000,3,-1
999,2,48.5000,4,-1
999,3,97.8000,5,-1
999,4,105.2000,6,-1
1000,1,28.2500,4,-1
1001,1,14.4000,1,1
1001,2,15.3333,2,1
1001,3,18.5000,3,1
1001,4,21.5000,4,1
1001,5,36.5000,5,1
1001,6,39.1429,6,1
1002,1,37.5000,5,-1
1002,2,40.3333,6,-1
1003,1,54.0000,5,-1
1003,2,55.5000,6,-1
1004,1,62.8000,6,-1
1005,1,15.3333,1,-1
1005,2,19.8333,2,-1
1005,3,17.5000,2,-1
1005,4,11.0000,3,-1
1006,1,28.1667,1,-1
1006,2,41.8000,1,-1
1006,3,25.2000,2,-1
1006,4,42.2000,2,-1
1006,5,28.0000,3,-1
1006,6,41.5000,3,-1
1006,7,44.1667,3,-1
1006,8,25.6667,4,-1
1006,9,46.1429,4,-1
1006,10,34.0000,5,-1
1006,11,59.3333,5,-1
1006,12,31.0000,6,-1
1006,13,61.6667,6,-1
1007,1,28.1667,1,1
1007,2,29.5000,2,1
1007,3,25.8750,3,1
1007,4,26.1667,4,1
1007,5,22.1667,5,1
1007,6,71.0000,5,-1
1007,7,22.1429,6,1
1008,1,8.5714,1,-1
1008,2,50.6667,1,-1
1008,3,9.6000,2,-1
1008,4,47.5000,2,-1
1008,5,14.0000,3,-1
1008,6,51.6667,3,-1
1008,7,17.5000,4,-1
1008,8,49.1667,4,-1
1008,9,69.4000,4,-1
1008,10,35.6667,5,-1
1008,11,39.1429,6,-1
1009,1,105.1667,1,-1
1009,2,105.6667,2,-1
1009,3,92.5000,3,-1
1009,4,91.0000,4,-1
1009,5,77.6667,5,-1
1009,6,76.3333,6,-1
1010,1,29.5000,1,-1
1010,2,28.1667,2,-1
1010,3,32.0000,3,-1
1010,4,32.1667,4,-1
1010,5,46.5000,5,-1
1010,6,20.0000,6,-1
1010,7,46.1429,6,-1
1011,1,90.1429,1,1
1011,2,86.6667,2,1
1011,3,86.8750,3,1
1011,4,84.0000,4,1
1011,5,86.8571,5,1
1011,6,83.8000,6,1
1012,1,82.0000,4,-1
1012,2,82.6667,6,-1
1013,1,50.0000,1,-1
1013,2,52.0000,3,-1
1013,3,55.5000,4,-1
1013,4,53.2000,5,-1
1013,5,56.5000,6,-1
1014,1,51.3333,1,-1
1014,2,52.0000,2,-1
1014,3,45.8333,3,-1
1014,4,44.5000,4,-1
1014,5,33.0000,5,-1
1014,6,31.3333,6,-1
1015,1,73.1667,1,1
1015,2,76.2500,2,1
1015,3,68.0000,3,1
1015,4,70.0000,4,1
1015,5,59.6667,5,1
1015,6,61.0000,6,1
1016,1,31.6667,6,-1
1017,1,21.0000,1,-1
1017,2,23.5000,2,-1
1017,3,27.2857,3,-1
1017,4,33.1429,4,-1
1017,5,54.5714,5,-1
1017,6,61.5000,6,-1
1018,1,13.0000,6,-1
1019,1,13.2000,5,-1
1020,1,27.8333,6,-1
1021,1,74.5000,4,-1
1021,2,74.0000,5,-1
1021,3,70.0000,6,-1
1022,1,76.5000,1,-1
1022,2,85.5000,2,-1
1022,3,75.8571,3,-1
1022,4,80.3333,4,-1
1022,5,87.5000,4,-1
1023,1,56.2000,1,1
1023,2,51.2000,2,1
1023,3,64.0000,2,-1
1023,4,55.5000,3,1
1023,5,52.0000,4,1
1023,6,67.8571,5,1
1023,7,63.6667,6,1
1024,1,61.3333,1,1
1024,2,60.6000,2,1
1024,3,63.0000,3,-1
1024,4,61.2857,3,1
1024,5,62.1667,4,1
1024,6,76.4286,5,1
1024,7,77.5000,6,1
1025,1,16.0000,1,-1
1025,2,39.2500,1,-1
1025,3,41.5000,2,-1
1025,4,20.5000,3,-1
1025,5,21.0000,4,-1
1025,6,28.6667,5,-1
1025,7,32.4286,5,-1
1025,8,31.8571,6,-1
1026,1,13.0000,5,-1
1027,1,40.0000,5,-1
1027,2,56.0000,5,-1
1027,3,63.8000,6,-1
1028,1,29.1667,1,-1
1028,2,36.2500,1,-1
1028,3,27.8333,2,-1
1028,4,42.8000,2,-1
1028,5,29.6000,3,-1
1028,6,29.0000,4,-1
1028,7,100.1667,4,-1
1028,8,36.0000,5,-1
1028,9,92.0000,5,-1
1028,10,35.0000,6,-1
1028,11,86.5714,6,-1
1029,1,48.1667,1,1
1029,2,49.0000,2,1
1029,3,48.0000,3,1
1029,4,49.5000,4,1
1029,5,53.6667,5,1
1029,6,55.0000,6,1
1030,1,54.6667,1,-1
1030,2,50.5000,2,-1
1030,3,53.5000,3,-1
1030,4,50.0000,4,-1
1030,5,58.3333,5,-1
1030,6,54.6667,6,-1
1031,1,78.8000,6,-1
1032,1,18.8333,1,-1
1032,2,22.3333,2,-1
1032,3,21.5000,3,-1
1032,4,26.8571,4,-1
1032,5,36.0000,5,-1
1032,6,41.6667,6,-1
1033,1,64.0000,6,-1
1034,1,48.3333,2,-1
1034,2,62.6000,4,-1
1035,1,43.5000,5,-1
1035,2,47.0000,6,-1
1036,1,12.4000,1,-1
1036,2,23.3333,1,-1
1036,3,40.9000,1,-1
1036,4,13.0000,2,-1
1036,5,26.8000,2,-1
1036,6,14.0000,3,-1
1036,7,13.0000,3,-1
1036,8,26.0000,3,-1
1036,9,15.8333,4,-1
1036,10,32.0000,4,-1
1036,11,24.5000,5,-1
1036,12,21.5000,5,-1
1036,13,42.3333,5,-1
1036,14,50.5000,5,-1
1036,15,26.0000,6,-1
1036,16,49.0000,6,-1
1037,1,16.3333,1,1
1037,2,20.8000,1,-1
1037,3,16.5000,2,1
1037,4,17.1111,3,1
1037,5,17.8333,4,1
1037,6,7.0000,5,-1
1037,7,24.1667,5,1
1037,8,6.0000,6,-1
1037,9,25.0000,6,1
1038,1,7.5000,1,-1
1038,2,8.4000,2,-1
1038,3,68.5000,2,-1
1038,4,5.8571,3,-1
1038,5,5.1667,4,-1
1038,6,1.5714,5,-1
1038,7,1.5000,6,-1
1038,8,29.2000,6,-1
1038,9,112.0000,6,-1
1039,1,29.0000,1,-1
1040,1,47.6667,5,-1
1041,1,40.5000,1,-1
1041,2,39.1667,2,-1
1041,3,45.1429,3,-1
1041,4,48.4444,4,-1
1042,1,10.6000,1,-1
1042,2,18.0000,1,-1
1042,3,47.6000,1,1
1042,4,12.6667,2,-1
1042,5,11.0000,2,-1
1042,6,24.5000,2,-1
1042,7,48.6000,2,1
1042,8,10.8571,3,-1
1042,9,14.7143,3,-1
1042,10,47.5000,3,1
1042,11,15.3333,4,-1
1042,12,13.3333,4,-1
1042,13,49.5000,4,1
1042,14,40.1429,5,-1
1042,15,38.8333,5,-1
1042,16,54.6667,5,1
1042,17,101.6667,5,-1
1042,18,36.0000,6,-1
1042,19,40.3333,6,-1
1042,20,50.4286,6,-1
1042,21,57.4444,6,1
1043,1,13.3333,1,1
1043,2,13.0000,2,1
1043,3,13.7143,3,1
1043,4,13.5000,4,1
1043,5,19.3333,5,1
1043,6,19.3333,6,1
1044,1,31.8333,1,-1
1044,2,29.1667,2,-1
1044,3,26.8571,3,-1
1044,4,22.0000,4,-1
1044,5,10.0000,5,-1
1044,6,54.6000,5,-1
1044,7,6.4444,6,-1
1044,8,57.0000,6,-1
1045,1,35.8333,1,-1
1045,2,39.1667,2,-1
1045,3,41.0000,3,-1
1045,4,26.0000,5,-1
1046,1,66.0000,1,-1
1046,2,66.0000,2,-1
1046,3,73.0000,2,-1
1046,4,64.3333,3,-1
1046,5,64.2857,4,-1
1046,6,66.3333,5,-1
1046,7,91.1667,5,-1
1046,8,66.3333,6,-1
1046,9,90.0000,6,-1
1047,1,74.6667,5,-1
1047,2,79.3333,6,-1
1048,1,60.1667,1,-1
1048,2,92.3333,1,1
1048,3,86.8000,2,1
1048,4,88.1667,3,1
1048,5,83.3333,4,1
1048,6,91.5000,5,1
1048,7,86.3333,6,1
1049,1,15.6250,1,-1
1049,2,16.4000,2,-1
1049,3,26.3333,2,-1
1049,4,18.2500,3,-1
1050,1,20.6667,1,1
1050,2,32.5000,1,-1
1050,3,20.0000,2,1
1050,4,34.3333,2,-1
1050,5,22.5000,3,1
1050,6,22.6667,4,1
1050,7,27.2000,5,-1
1050,8,32.6667,5,1
1050,9,32.5000,6,1
1051,1,49.0000,1,-1
1051,2,45.0000,2,-1
1051,3,42.8333,3,-1
1051,4,54.0000,3,-1
1051,5,50.1250,4,-1
1051,6,67.7000,5,-1
1051,7,63.3333,6,-1
1052,1,6.6667,1,-1
1052,2,8.6000,2,-1
1052,3,17.2000,3,-1
1052,4,46.0000,4,-1
1052,5,46.5000,5,-1
1052,6,55.5000,6,-1
1053,1,81.8333,1,-1
1053,2,87.3333,5,-1
1053,3,80.5000,6,-1
1054,1,13.5000,1,-1
1054,2,20.6000,1,-1
1054,3,12.8571,2,-1
1054,4,24.2000,2,-1
1054,5,20.0000,3,-1
1054,6,22.5000,4,-1
1054,7,46.5000,5,-1
1054,8,48.5000,6,-1
1055,1,2.6000,1,-1
1055,2,4.1667,2,-1
1055,3,4.3333,3,-1
1055,4,6.2000,4,-1
1055,5,14.0000,5,-1
1055,6,15.8333,6,-1
1056,1,49.5000,1,-1
1056,2,71.5000,1,1
1056,3,70.0000,2,1
1056,4,62.0000,3,1
1056,5,57.7500,4,1
1056,6,41.0000,5,1
1056,7,82.1667,5,-1
1056,8,37.2000,6,1
1056,9,69.6667,6,-1
1056,10,77.3333,6,-1
1056,11,88.0000,6,-1
1057,1,17.6000,1,-1
1057,2,57.5000,5,-1
1057,3,55.0000,5,-1
1057,4,62.5000,6,-1
1058,1,22.5714,1,1
1058,2,22.4000,2,1
1058,3,25.0000,2,-1
1058,4,25.1667,3,1
1058,5,26.0000,4,1
1058,6,41.2000,4,-1
1058,7,37.3750,5,1
1058,8,50.3333,5,-1
1058,9,38.3333,6,1
1058,10,55.0000,6,-1
1059,1,17.8571,1,-1
1059,2,16.5714,1,-1
1059,3,35.4000,1,-1
1059,4,15.8333,2,-1
1059,5,22.1429,3,-1
1059,6,24.3333,4,-1
1059,7,45.4286,5,-1
1059,8,47.5714,6,-1
1060,1,4.7500,1,-1
1060,2,16.0000,1,-1
1060,3,6.4286,2,-1
1060,4,5.5000,3,-1
1060,5,7.5714,4,-1
1060,6,13.1667,5,-1
1060,7,72.1429,5,-1
1060,8,15.1667,6,-1
1060,9,77.2500,6,-1
1060,10,75.5000,6,-1
1061,1,51.2857,4,-1
1061,2,59.6667,5,-1
1061,3,56.8000,6,-1
1062,1,34.4000,1,-1
1062,2,42.1250,1,-1
1062,3,42.5000,1,-1
1062,4,66.8571,1,-1
1062,5,32.6667,2,-1
1062,6,48.0000,2,-1
1062,7,66.6667,2,-1
1062,8,27.4286,3,-1
1062,9,50.8571,3,-1
1062,10,59.7143,4,-1
1062,11,74.5714,5,-1
1062,12,85.0000,6,-1
1063,1,48.0000,4,-1
1064,1,77.3333,1,-1
1064,2,71.6000,2,-1
1064,3,67.2500,3,-1
1064,4,75.6000,3,-1
1064,5,67.8333,4,-1
1064,6,57.6667,5,-1
1064,7,51.4000,6,-1
1065,1,13.2857,1,-1
1065,2,11.7500,1,1
1065,3,13.2500,2,1
1065,4,13.5000,3,1
1065,5,14.8333,4,1
1065,6,22.2000,5,1
1065,7,4.6667,6,-1
1065,8,23.5000,6,1
1066,1,21.6667,1,-1
1066,2,20.3333,2,-1
1066,3,14.5000,5,-1
1066,4,14.2500,6,-1
1067,1,79.7778,5,-1
1067,2,85.0000,6,-1
1068,1,15.4000,1,-1
1068,2,16.6000,2,-1
1068,3,25.5000,3,-1
1068,4,24.5000,4,-1
1069,1,26.0000,1,-1
1069,2,33.2000,1,-1
1069,3,27.0000,2,-1
1069,4,34.5000,2,-1
1069,5,28.3333,3,-1
1069,6,29.4000,4,-1
1069,7,47.1667,5,-1
1069,8,46.8571,6,-1
1070,1,35.5000,1,1
1070,2,33.8333,2,1
1070,3,36.0000,3,1
1070,4,35.0000,4,1
1070,5,44.3333,5,1
1070,6,43.1667,6,1
1071,1,63.5000,1,-1
1071,2,67.6000,2,-1
1071,3,62.8750,3,-1
1071,4,68.1429,4,-1
1071,5,73.5000,5,-1
1071,6,79.5000,6,-1
1072,1,15.6667,1,-1
1072,2,102.6667,1,-1
1072,3,14.6667,2,-1
1072,4,18.8333,3,-1
1072,5,19.5714,4,-1
1072,6,27.8571,5,-1
1072,7,33.0000,5,-1
1072,8,33.6667,6,-1
1072,9,43.0000,6,-1
1072,10,52.0000,6,-1
1073,1,18.3333,1,1
1073,2,21.1667,2,1
1073,3,19.5000,3,1
1073,4,23.1667,4,1
1073,5,28.5000,5,1
1073,6,32.2000,6,1
1074,1,67.6667,5,-1
1075,1,76.0000,1,-1
1075,2,68.5000,2,-1
1075,3,69.8000,3,-1
1075,4,60.8333,4,-1
1075,5,52.1429,5,-1
1075,6,45.0000,6,-1
1076,1,55.0000,1,1
1076,2,103.0000,1,2
1076,3,56.2857,2,1
1076,4,97.3333,2,2
1076,5,28.6667,3,-1
1076,6,55.6667,3,1
1076,7,94.1667,3,2
1076,8,33.0000,4,-1
1076,9,58.0000,4,1
1076,10,87.5000,4,2
1076,11,65.5000,5,1
1076,12,77.8333,5,2
1076,13,68.1667,6,1
1076,14,72.4286,6,2
1077,1,103.5000,5,-1
1078,1,77.5000,1,-1
1078,2,64.0000,2,-1
1078,3,64.3333,2,-1
1078,4,79.4000,2,-1
1078,5,69.0000,3,-1
1078,6,69.0000,4,-1
1078,7,54.0000,5,-1
1078,8,53.3333,6,-1
1079,1,51.1667,1,-1
1079,2,57.0000,2,-1
1079,3,45.3333,3,-1
1079,4,48.2857,4,-1
1079,5,30.2000,5,-1
1079,6,31.0000,6,-1
1080,1,34.8333,1,1
1080,2,32.5000,2,1
1080,3,37.5714,3,1
1080,4,37.1667,4,1
1080,5,53.6667,5,1
1080,6,52.2000,6,1
1081,1,30.1667,1,-1
1081,2,33.1667,2,-1
1081,3,106.6000,2,-1
1081,4,32.0000,3,-1
1081,5,36.3333,4,-1
1081,6,98.4286,4,-1
1081,7,43.6667,5,-1
1081,8,87.0000,5,-1
1081,9,48.4000,6,-1
1081,10,82.0000,6,-1
1082,1,44.2857,1,2
1082,2,51.3333,1,1
1082,3,44.8000,2,2
1082,4,49.0000,2,1
1082,5,47.2500,3,2
1082,6,50.5000,3,1
1082,7,44.8750,4,-1
1082,8,48.8000,4,1
1082,9,55.8000,5,1
1082,10,71.1250,5,2
1082,11,54.2000,6,1
1082,12,75.8571,6,2
1083,1,6.5000,3,-1
1083,2,9.5000,4,-1
1083,3,28.5000,5,-1
1083,4,28.8333,6,-1
1084,1,37.1667,1,-1
1084,2,66.0000,1,-1
1084,3,35.5000,2,-1
1084,4,66.5000,2,-1
1084,5,39.3333,3,-1
1084,6,65.2000,3,-1
1084,7,66.5000,4,-1
1084,8,54.0000,5,-1
1084,9,76.0000,5,-1
1084,10,92.0000,5,-1
1084,11,53.6667,6,-1
1084,12,77.4286,6,-1
1084,13,91.8000,6,-1
1085,1,60.8750,1,-1
1085,2,50.2857,4,-1
1085,3,56.4000,5,-1
1085,4,50.5000,6,-1
1085,5,62.0000,6,-1
1086,1,18.0000,1,1
1086,2,19.6000,2,1
1086,3,19.1667,3,1
1086,4,21.1667,4,1
1086,5,27.2500,5,1
1086,6,29.0000,6,1
1087,1,63.6667,1,-1
1087,2,61.7500,1,-1
1087,3,59.0000,2,-1
1087,4,62.4286,3,-1
1087,5,60.3333,4,-1
1087,6,73.8333,5,-1
1087,7,71.5000,6,-1
1088,1,21.6000,1,-1
1088,2,26.3333,1,1
1088,3,39.8333,1,-1
1088,4,26.5714,2,1
1088,5,27.0000,3,1
1088,6,31.1429,3,-1
1088,7,27.5000,4,1
1088,8,35.0000,5,1
1088,9,35.8333,6,1
1089,1,75.0000,1,1
1089,2,68.0000,2,1
1089,3,33.6667,3,-1
1089,4,71.6667,3,1
1089,5,32.4000,4,-1
1089,6,64.8571,4,1
1089,7,72.6667,5,1
1089,8,66.2000,6,1
1090,1,21.6667,6,-1
1091,1,78.6667,5,-1
1092,1,57.6000,1,-1
1093,1,26.5000,2,-1
1093,2,52.0000,2,-1
1093,3,31.1667,3,-1
1093,4,56.8571,3,-1
1093,5,40.3333,4,-1
1093,6,59.0000,4,-1
1093,7,52.6667,6,-1
1094,1,34.8333,1,-1
1094,2,33.1667,2,-1
1094,3,36.6667,3,-1
1094,4,36.5000,4,-1
1094,5,46.1667,5,-1
1094,6,51.5714,5,-1
1094,7,51.2222,6,-1
1095,1,12.1667,1,-1
1095,2,18.0000,1,1
1095,3,13.0000,2,-1
1095,4,19.5455,2,1
1095,5,16.0000,3,1
1095,6,16.8750,4,1
1095,7,12.5714,5,1
1095,8,30.6667,5,-1
1095,9,12.8571,6,1
1095,10,31.0000,6,-1
1096,1,61.5714,1,1
1096,2,61.5000,2,1
1096,3,56.1667,3,1
1096,4,54.3333,4,1
1096,5,45.1667,5,1
1096,6,43.3333,6,1
1097,1,44.8571,1,-1
1097,2,43.7143,1,-1
1097,3,47.8333,2,-1
1097,4,41.8333,4,-1
1097,5,39.2500,4,-1
1097,6,33.2500,5,-1
1097,7,38.3750,6,-1
1098,1,99.0000,1,-1
1098,2,96.5000,2,-1
1098,3,95.3333,3,-1
1098,4,92.1667,4,-1
1098,5,93.0000,6,-1
1099,1,91.0000,1,-1
1099,2,87.0000,2,-1
1099,3,86.5000,3,-1
1099,4,80.5000,4,-1
1099,5,69.5000,5,-1
1099,6,64.5000,6,-1
1100,1,56.3333,1,-1
1100,2,61.3333,1,1
1100,3,68.4000,1,-1
1100,4,73.8333,1,-1
1100,5,63.6667,2,1
1100,6,79.3333,2,-1
1100,7,53.5000,3,1
1100,8,72.5000,3,-1
1100,9,53.0000,4,1
1100,10,80.8571,4,-1
1100,11,34.6667,5,1
1100,12,88.6667,5,-1
1100,13,91.3333,5,-1
1100,14,33.0000,6,1
1100,15,86.5000,6,-1
1101,1,49.4000,1,-1
1101,2,49.3333,2,-1
1101,3,48.5000,3,-1
1101,4,48.8333,4,-1
1101,5,52.6667,5,-1
1101,6,53.1667,6,-1
1102,1,23.5000,1,-1
1102,2,26.3333,2,-1
1102,3,28.6000,3,-1
1102,4,34.2000,4,-1
1102,5,52.2857,5,-1
1102,6,88.5000,5,-1
1102,7,58.5000,6,-1
1103,1,41.1667,1,-1
1103,2,37.0000,2,-1
1103,3,43.8333,3,-1
1103,4,44.1667,4,-1
1104,1,89.3333,5,-1
1105,1,7.6667,1,-1
1105,2,36.6000,1,-1
1105,3,9.6667,2,-1
1105,4,40.8333,2,-1
1105,5,7.7500,3,-1
1105,6,12.5000,3,-1
1105,7,46.2857,3,-1
1105,8,13.7143,4,-1
1105,9,50.6667,4,-1
1105,10,9.4286,5,-1
1105,11,21.8571,5,-1
1105,12,11.0000,6,-1
1106,1,66.5000,1,-1
1106,2,71.0000,2,-1
1107,1,14.0000,1,-1
1107,2,14.0000,2,-1
1107,3,11.0000,3,-1
1107,4,9.0000,4,-1
1107,5,2.0000,5,-1
1107,6,1.2000,6,-1
1108,1,29.6667,5,-1
1108,2,31.6667,6,-1
1108,3,28.8000,6,-1
1109,1,29.5000,1,1
1109,2,29.5000,2,1
1109,3,29.1429,3,1
1109,4,29.2000,4,1
1109,5,33.0000,5,1
1109,6,33.2000,6,1
1110,1,38.8000,1,-1
1110,2,44.7500,1,-1
1110,3,42.8333,2,-1
1110,4,38.0000,3,-1
1110,5,42.1429,4,-1
1110,6,17.3333,5,-1
1110,7,42.0000,5,-1
1110,8,22.5000,6,-1
1110,9,45.8571,6,-1
1111,1,34.0000,3,-1
1111,2,71.0000,4,-1
1112,1,48.6667,5,-1
1112,2,44.0000,6,-1
1113,1,14.8333,1,-1
1113,2,15.2857,2,-1
1113,3,18.0000,3,-1
1113,4,18.8571,4,-1
1113,5,30.5000,5,-1
1113,6,31.8000,6,-1
1114,1,28.0000,5,-1
1114,2,28.8000,6,-1
1115,1,5.6667,1,-1
1115,2,6.3333,2,-1
1115,3,4.0000,3,-1
1115,4,3.6667,4,-1
1115,5,1.5000,5,-1
1116,1,82.5000,1,-1
1116,2,69.2500,2,-1
1116,3,79.0000,2,-1
1116,4,73.3333,3,-1
1116,5,68.5000,4,-1
1116,6,56.3333,5,-1
1116,7,51.6000,6,-1
1117,1,35.8000,5,-1
1117,2,38.5000,6,-1
1118,1,15.4000,1,-1
1118,2,18.2857,2,-1
1118,3,13.5000,3,-1
1118,4,17.0000,4,-1
1118,5,27.3333,5,-1
1118,6,30.0000,6,-1
1119,1,73.3333,2,-1
1119,2,78.5000,3,-1
1120,1,60.3333,3,-1
1120,2,65.3333,4,-1
1120,3,81.5000,5,-1
1120,4,78.5000,6,-1
1121,1,25.0000,2,-1
1121,2,29.7143,3,-1
1121,3,37.4444,4,-1
1122,1,33.5714,1,-1
1122,2,31.4000,1,-1
1122,3,35.0000,2,-1
1122,4,32.0000,2,-1
1122,5,33.6667,2,-1
1122,6,34.5000,3,-1
1122,7,37.0000,4,-1
1122,8,40.0000,5,-1
1122,9,23.5000,6,-1
1123,1,38.3333,3,-1
1123,2,44.5000,4,-1
1123,3,71.0000,5,-1
1123,4,67.0000,6,-1
1124,1,28.8333,1,-1
1124,2,27.5000,2,-1
1124,3,35.7500,3,-1
1124,4,38.2500,4,-1
1125,1,19.7500,3,-1
1125,2,23.0000,4,-1
1125,3,47.6667,6,-1
1126,1,59.0000,1,-1
1126,2,73.0000,1,-1
1126,3,56.5000,2,-1
1126,4,64.0000,2,-1
1126,5,75.5000,2,-1
1126,6,59.0000,3,-1
1126,7,67.5000,3,-1
1126,8,57.8333,4,-1
1126,9,68.1667,4,-1
1126,10,57.6667,5,-1
1126,11,69.3333,5,-1
1126,12,58.1667,6,-1
1126,13,68.0000,6,-1
1127,1,53.0000,5,-1
1127,2,54.4286,6,-1
1128,1,46.0000,6,-1
1129,1,75.0000,5,-1
1130,1,79.2500,6,-1
1131,1,55.6000,1,-1
1131,2,62.4000,1,-1
1131,3,58.0000,2,-1
1131,4,51.8571,3,-1
1131,5,46.0000,4,-1
1131,6,40.6667,5,-1
1131,7,39.0000,5,-1
1132,1,80.5000,1,1
1132,2,76.8333,2,1
1132,3,77.8333,3,1
1132,4,75.1429,4,1
1132,5,84.5000,5,1
1132,6,82.1667,6,1
1133,1,54.2500,1,-1
1133,2,57.6250,1,1
1133,3,71.6000,1,-1
1133,4,69.0000,1,-1
1133,5,82.5714,1,-1
1133,6,92.4000,1,-1
1133,7,53.6000,2,-1
1133,8,58.1667,2,1
1133,9,66.1250,2,-1
1133,10,57.1667,3,1
1133,11,67.7143,3,-1
1133,12,71.2500,3,-1
1133,13,83.6000,3,-1
1133,14,58.6250,4,1
1133,15,66.4444,4,-1
1133,16,72.4000,4,-1
1133,17,70.4286,4,-1
1133,18,78.1667,4,-1
1133,19,48.6000,5,-1
1133,20,53.2000,5,-1
1133,21,62.0000,5,1
1133,22,51.0000,6,-1
1133,23,63.2500,6,1
1134,1,41.3333,6,-1
1135,1,51.2500,6,-1
